launch_speed_mph,launch_angle_deg,launch_speed_angle,samples
96,50,3,32
96,51,3,18
96,52,3,12
96,53,3,16
96,54,3,13
96,55,3,13
96,56,3,12
96,57,3,7
96,58,3,13
96,59,3,10
96,60,3,9
96,61,3,10
96,62,3,6
96,63,3,9
96,64,3,4
96,65,3,8
96,66,3,2
96,67,3,2
96,68,3,7
96,69,3,5
96,70,3,5
96,71,3,2
96,74,3,1
96,77,3,1
96,78,3,1
96,79,3,1
96,80,3,1
97,-40,2,1
97,-39,2,1
97,-38,2,1
97,-37,2,4
97,-36,2,2
97,-35,2,1
97,-34,2,6
97,-33,2,4
97,-32,2,4
97,-31,2,7
97,-30,2,4
97,-29,2,5
97,-28,2,10
97,-27,2,12
97,-26,2,8
97,-25,2,10
97,-24,2,9
97,-23,2,8
97,-22,2,21
97,-21,2,14
97,-20,2,20
97,-19,2,25
97,-18,2,16
97,-17,2,19
97,-16,2,30
97,-15,2,31
97,-14,2,24
97,-13,2,29
97,-12,2,24
97,-11,2,41
97,-10,2,21
97,-9,2,47
97,-8,2,45
97,-7,2,43
97,-6,2,45
97,-5,2,36
97,-4,2,58
97,-3,2,44
97,-2,2,40
97,-1,2,45
97,0,2,48
97,1,4,52
97,2,4,51
97,3,4,56
97,4,4,51
97,5,4,49
97,6,4,37
97,7,4,38
97,8,4,48
97,9,4,44
97,10,4,50
97,11,4,46
97,12,4,55
97,13,4,46
97,14,4,47
97,15,4,46
97,16,4,45
97,17,4,41
97,18,4,44
97,19,4,41
97,20,4,50
97,21,4,46
97,22,5,44
97,23,5,49
97,24,5,52
97,25,5,47
97,26,5,51
97,27,5,44
97,28,5,49
97,29,5,45
97,30,5,54
97,31,5,40
97,32,5,41
97,33,5,42
97,34,5,40
97,35,3,49
97,36,3,42
97,37,3,35
97,38,3,36
97,39,3,38
97,40,3,31
97,41,3,22
97,42,3,29
97,43,3,20
97,44,3,21
97,45,3,21
97,46,3,17
97,47,3,13
97,48,3,8
97,49,3,19
97,50,3,11
97,51,3,7
97,52,3,12
97,53,3,10
97,54,3,10
97,55,3,14
97,56,3,6
97,57,3,11
97,58,3,7
97,59,3,11
97,60,3,3
97,61,3,6
97,62,3,5
97,63,3,6
97,64,3,5
97,65,3,3
97,66,3,4
97,67,3,2
97,68,3,3
97,69,3,1
97,70,3,1
97,71,3,1
97,72,3,1
97,73,3,1
97,76,3,2
97,78,3,1
97,79,3,3
97,80,3,2
97,82,3,1
98,-44,2,2
98,-42,2,1
98,-41,2,1
98,-40,2,2
98,-37,2,1
98,-36,2,3
98,-35,2,2
98,-34,2,2
98,-33,2,6
98,-32,2,7
98,-31,2,9
98,-30,2,8
98,-29,2,5
98,-28,2,2
98,-27,2,8
98,-26,2,11
98,-25,2,14
98,-24,2,11
98,-23,2,23
98,-22,2,16
98,-21,2,18
98,-20,2,22
98,-19,2,26
98,-18,2,28
98,-17,2,30
98,-16,2,22
98,-15,2,34
98,-14,2,49
98,-13,2,37
98,-12,2,32
98,-11,2,47
98,-10,2,46
98,-9,2,43
98,-8,2,51
98,-7,2,44
98,-6,2,52
98,-5,2,55
98,-4,2,49
98,-3,2,63
98,-2,2,45
98,-1,2,48
98,0,4,49
98,1,4,72
98,2,4,48
98,3,4,54
98,4,4,66
98,5,4,73
98,6,4,62
98,7,4,70
98,8,4,63
98,9,4,65
98,10,4,47
98,11,4,66
98,12,4,75
98,13,4,69
98,14,4,79
98,15,4,77
98,16,4,88
98,17,4,51
98,18,4,69
98,19,4,72
98,20,4,70
98,21,5,58
98,22,5,66
98,23,5,63
98,24,5,78
98,25,5,65
98,26,6,49
98,27,6,70
98,28,6,60
98,29,6,63
98,30,6,75
98,31,5,56
98,32,5,47
98,33,5,56
98,34,5,41
98,35,5,45
98,36,5,36
98,37,3,39
98,38,3,39
98,39,3,38
98,40,3,36
98,41,3,39
98,42,3,30
98,43,3,26
98,44,3,18
98,45,3,24
98,46,3,22
98,47,3,20
98,48,3,20
98,49,3,18
98,50,3,11
98,51,3,15
98,52,3,17
98,53,3,10
98,54,3,8
98,55,3,8
98,56,3,12
98,57,3,9
98,58,3,4
98,59,3,6
98,60,3,7
98,61,3,6
98,62,3,3
98,63,3,3
98,64,3,3
98,65,3,3
98,66,3,3
98,67,3,5
98,68,3,3
98,69,3,3
98,70,3,3
98,71,3,1
98,72,3,3
98,81,3,1
99,-50,2,1
99,-46,2,1
99,-38,2,1
99,-36,2,2
99,-35,2,7
99,-34,2,4
99,-33,2,1
99,-32,2,5
99,-31,2,3
99,-30,2,6
99,-29,2,3
99,-28,2,7
99,-27,2,7
99,-26,2,9
99,-25,2,13
99,-24,2,12
99,-23,2,12
99,-22,2,10
99,-21,2,14
99,-20,2,17
99,-19,2,18
99,-18,2,17
99,-17,2,15
99,-16,2,27
99,-15,2,24
99,-14,2,29
99,-13,2,29
99,-12,2,25
99,-11,2,28
99,-10,2,26
99,-9,2,34
99,-8,2,39
99,-7,2,34
99,-6,2,43
99,-5,2,37
99,-4,2,46
99,-3,2,43
99,-2,2,48
99,-1,2,37
99,0,4,52
99,1,4,51
99,2,4,53
99,3,4,49
99,4,4,48
99,5,4,44
99,6,4,61
99,7,4,51
99,8,4,55
99,9,4,60
99,10,4,63
99,11,4,64
99,12,4,56
99,13,4,46
99,14,4,41
99,15,4,47
99,16,4,65
99,17,4,57
99,18,4,56
99,19,4,56
99,20,5,59
99,21,5,54
99,22,5,59
99,23,5,59
99,24,5,51
99,25,6,51
99,26,6,62
99,27,6,56
99,28,6,46
99,29,6,58
99,30,6,47
99,31,6,38
99,32,5,49
99,33,5,35
99,34,5,45
99,35,5,36
99,36,5,41
99,37,5,23
99,38,3,32
99,39,3,23
99,40,3,29
99,41,3,22
99,42,3,23
99,43,3,18
99,44,3,13
99,45,3,7
99,46,3,20
99,47,3,12
99,48,3,14
99,49,3,9
99,50,3,11
99,51,3,11
99,52,3,8
99,53,3,5
99,54,3,7
99,55,3,4
99,56,3,3
99,57,3,6
99,58,3,4
99,59,3,5
99,60,3,5
99,61,3,3
99,62,3,2
99,64,3,3
99,66,3,1
99,67,3,4
99,68,3,2
99,72,3,3
99,73,3,1
99,76,3,1
99,78,3,1
100,-50,2,1
100,-48,2,2
100,-45,2,1
100,-41,2,1
100,-38,2,2
100,-37,2,3
100,-36,2,4
100,-35,2,2
100,-34,2,1
100,-33,2,4
100,-32,2,2
100,-31,2,1
100,-30,2,5
100,-29,2,5
100,-28,2,7
100,-27,2,7
100,-26,2,14
100,-25,2,11
100,-24,2,7
100,-23,2,17
100,-22,2,21
100,-21,2,14
100,-20,2,17
100,-19,2,20
100,-18,2,24
100,-17,2,22
100,-16,2,31
100,-15,2,34
100,-14,2,38
100,-13,2,37
100,-12,2,39
100,-11,2,38
100,-10,2,52
100,-9,2,51
100,-8,2,46
100,-7,2,60
100,-6,2,47
100,-5,2,47
100,-4,2,55
100,-3,2,53
100,-2,2,61
100,-1,2,59
100,0,4,79
100,1,4,71
100,2,4,78
100,3,4,69
100,4,4,75
100,5,4,49
100,6,4,59
100,7,4,69
100,8,4,74
100,9,4,71
100,10,4,75
100,11,4,71
100,12,4,77
100,13,4,60
100,14,4,64
100,15,4,77
100,16,4,83
100,17,4,68
100,18,4,76
100,19,5,69
100,20,5,64
100,21,5,82
100,22,5,56
100,23,5,72
100,24,6,55
100,25,6,67
100,26,6,69
100,27,6,61
100,28,6,62
100,29,6,67
100,30,6,61
100,31,6,62
100,32,6,48
100,33,6,51
100,34,5,48
100,35,5,50
100,36,5,36
100,37,5,28
100,38,5,35
100,39,5,33
100,40,3,33
100,41,3,33
100,42,3,22
100,43,3,17
100,44,3,22
100,45,3,13
100,46,3,15
100,47,3,13
100,48,3,10
100,49,3,12
100,50,3,11
100,51,3,7
100,52,3,12
100,53,3,3
100,54,3,6
100,55,3,7
100,56,3,4
100,57,3,5
100,58,3,4
100,59,3,6
100,60,3,6
100,61,3,2
100,62,3,1
100,64,3,2
100,65,3,3
100,66,3,2
100,69,3,1
100,72,3,1
100,75,3,1
101,-39,2,1
101,-34,2,1
101,-33,2,2
101,-32,2,7
101,-31,2,1
101,-30,2,2
101,-29,2,6
101,-28,2,3
101,-27,2,4
101,-26,2,6
101,-25,2,7
101,-24,2,14
101,-23,2,9
101,-22,2,14
101,-21,2,4
101,-20,2,16
101,-19,2,20
101,-18,2,15
101,-17,2,21
101,-16,2,25
101,-15,2,29
101,-14,2,31
101,-13,2,30
101,-12,2,30
101,-11,2,33
101,-10,2,42
101,-9,2,22
101,-8,2,32
101,-7,2,40
101,-6,2,47
101,-5,2,36
101,-4,2,46
101,-3,2,52
101,-2,2,58
101,-1,4,51
101,0,4,53
101,1,4,72
101,2,4,56
101,3,4,58
101,4,4,68
101,5,4,60
101,6,4,60
101,7,4,51
101,8,4,54
101,9,4,55
101,10,4,56
101,11,4,45
101,12,4,54
101,13,4,62
101,14,4,46
101,15,4,56
101,16,4,55
101,17,4,65
101,18,5,66
101,19,5,59
101,20,5,55
101,21,5,50
101,22,5,55
101,23,6,49
101,24,6,67
101,25,6,73
101,26,6,46
101,27,6,49
101,28,6,47
101,29,6,42
101,30,6,43
101,31,6,33
101,32,6,29
101,33,6,31
101,34,6,39
101,35,5,39
101,36,5,32
101,37,5,28
101,38,5,23
101,39,5,14
101,40,5,27
101,41,3,14
101,42,3,22
101,43,3,13
101,44,3,11
101,45,3,16
101,46,3,8
101,47,3,6
101,48,3,8
101,49,3,10
101,50,3,3
101,52,3,3
101,53,3,7
101,54,3,4
101,55,3,6
101,56,3,1
101,57,3,2
101,58,3,1
101,59,3,4
101,60,3,2
101,61,3,1
101,62,3,3
101,63,3,2
101,65,3,1
101,66,3,1
101,67,3,1
101,69,3,2
101,82,3,1
102,-43,2,1
102,-37,2,1
102,-36,2,1
102,-34,2,2
102,-33,2,2
102,-32,2,3
102,-31,2,2
102,-30,2,5
102,-29,2,5
102,-28,2,3
102,-27,2,5
102,-26,2,5
102,-25,2,12
102,-24,2,10
102,-23,2,10
102,-22,2,13
102,-21,2,10
102,-20,2,11
102,-19,2,19
102,-18,2,18
102,-17,2,18
102,-16,2,20
102,-15,2,20
102,-14,2,21
102,-13,2,35
102,-12,2,23
102,-11,2,32
102,-10,2,27
102,-9,2,33
102,-8,2,41
102,-7,2,53
102,-6,2,55
102,-5,2,49
102,-4,2,61
102,-3,2,76
102,-2,2,55
102,-1,4,67
102,0,4,63
102,1,4,64
102,2,4,77
102,3,4,78
102,4,4,79
102,5,4,71
102,6,4,73
102,7,4,54
102,8,4,75
102,9,4,94
102,10,4,69
102,11,4,97
102,12,4,56
102,13,4,73
102,14,4,75
102,15,4,76
102,16,4,72
102,17,5,59
102,18,5,69
102,19,5,66
102,20,5,64
102,21,5,87
102,22,6,66
102,23,6,68
102,24,6,64
102,25,6,78
102,26,6,61
102,27,6,57
102,28,6,56
102,29,6,49
102,30,6,51
102,31,6,44
102,32,6,49
102,33,6,37
102,34,6,40
102,35,6,34
102,36,6,39
102,37,5,36
102,38,5,20
102,39,5,25
102,40,5,24
102,41,5,19
102,42,5,17
102,43,3,14
102,44,3,16
102,45,3,8
102,46,3,9
102,47,3,10
102,48,3,15
102,49,3,7
102,50,3,5
102,51,3,2
102,52,3,5
102,54,3,2
102,55,3,1
102,56,3,4
102,57,3,4
102,58,3,2
102,59,3,2
102,60,3,3
102,61,3,1
102,62,3,3
102,63,3,1
102,64,3,2
102,65,3,4
102,66,3,1
102,67,3,1
102,71,3,1
103,-43,2,1
103,-40,2,1
103,-35,2,1
103,-34,2,1
103,-32,2,1
103,-31,2,5
103,-30,2,1
103,-29,2,4
103,-28,2,4
103,-27,2,4
103,-26,2,9
103,-25,2,7
103,-24,2,6
103,-23,2,8
103,-22,2,5
103,-21,2,10
103,-20,2,9
103,-19,2,16
103,-18,2,11
103,-17,2,16
103,-16,2,19
103,-15,2,15
103,-14,2,15
103,-13,2,26
103,-12,2,21
103,-11,2,28
103,-10,2,29
103,-9,2,26
103,-8,2,19
103,-7,2,31
103,-6,2,36
103,-5,2,42
103,-4,2,39
103,-3,2,45
103,-2,4,43
103,-1,4,45
103,0,4,51
103,1,4,57
103,2,4,46
103,3,4,56
103,4,4,58
103,5,4,54
103,6,4,55
103,7,4,60
103,8,4,75
103,9,4,75
103,10,4,56
103,11,4,50
103,12,4,63
103,13,4,47
103,14,4,61
103,15,4,67
103,16,5,58
103,17,5,58
103,18,5,48
103,19,5,48
103,20,5,76
103,21,6,70
103,22,6,46
103,23,6,56
103,24,6,47
103,25,6,49
103,26,6,66
103,27,6,45
103,28,6,42
103,29,6,46
103,30,6,43
103,31,6,38
103,32,6,37
103,33,6,44
103,34,6,17
103,35,6,32
103,36,6,24
103,37,6,31
103,38,5,16
103,39,5,12
103,40,5,12
103,41,5,10
103,42,5,5
103,43,5,12
103,44,3,9
103,45,3,7
103,46,3,5
103,47,3,4
103,48,3,5
103,49,3,3
103,50,3,2
103,51,3,1
103,52,3,2
103,53,3,1
103,54,3,5
103,55,3,1
103,57,3,1
103,58,3,3
103,59,3,1
103,60,3,1
103,61,3,2
103,66,3,1
104,-37,2,1
104,-35,2,2
104,-34,2,1
104,-33,2,2
104,-32,2,2
104,-31,2,1
104,-30,2,2
104,-29,2,3
104,-28,2,6
104,-27,2,5
104,-26,2,6
104,-25,2,4
104,-24,2,7
104,-23,2,10
104,-22,2,13
104,-21,2,8
104,-20,2,12
104,-19,2,14
104,-18,2,15
104,-17,2,8
104,-16,2,24
104,-15,2,14
104,-14,2,19
104,-13,2,27
104,-12,2,14
104,-11,2,30
104,-10,2,26
104,-9,2,32
104,-8,2,36
104,-7,2,33
104,-6,2,40
104,-5,2,49
104,-4,2,51
104,-3,2,48
104,-2,4,48
104,-1,4,52
104,0,4,57
104,1,4,52
104,2,4,77
104,3,4,66
104,4,4,65
104,5,4,77
104,6,4,69
104,7,4,68
104,8,4,68
104,9,4,78
104,10,4,80
104,11,4,67
104,12,4,69
104,13,4,72
104,14,4,71
104,15,5,62
104,16,5,65
104,17,5,64
104,18,5,75
104,19,5,76
104,20,6,57
104,21,6,63
104,22,6,48
104,23,6,59
104,24,6,63
104,25,6,57
104,26,6,40
104,27,6,45
104,28,6,43
104,29,6,50
104,30,6,35
104,31,6,26
104,32,6,36
104,33,6,27
104,34,6,27
104,35,6,29
104,36,6,22
104,37,6,14
104,38,6,16
104,39,6,18
104,40,5,12
104,41,5,21
104,42,5,10
104,43,5,9
104,44,5,5
104,45,5,4
104,46,3,5
104,47,3,5
104,48,3,7
104,49,3,7
104,50,3,1
104,51,3,4
104,52,3,2
104,53,3,2
104,54,3,3
104,55,3,2
104,56,3,1
104,57,3,1
104,59,3,3
104,60,3,1
104,62,3,2
104,63,3,1
104,64,3,1
104,66,3,1
105,-42,2,1
105,-36,2,2
105,-34,2,1
105,-33,2,1
105,-31,2,3
105,-30,2,2
105,-29,2,2
105,-28,2,1
105,-27,2,8
105,-26,2,1
105,-25,2,6
105,-24,2,4
105,-23,2,2
105,-22,2,2
105,-21,2,5
105,-20,2,7
105,-19,2,15
105,-18,2,5
105,-17,2,6
105,-16,2,12
105,-15,2,7
105,-14,2,12
105,-13,2,15
105,-12,2,11
105,-11,2,14
105,-10,2,24
105,-9,2,15
105,-8,2,31
105,-7,2,33
105,-6,2,36
105,-5,2,25
105,-4,2,30
105,-3,2,40
105,-2,4,42
105,-1,4,44
105,0,4,38
105,1,4,54
105,2,4,41
105,3,4,49
105,4,4,42
105,5,4,58
105,6,4,55
105,7,4,59
105,8,4,54
105,9,4,63
105,10,4,53
105,11,4,58
105,12,4,60
105,13,4,60
105,14,5,54
105,15,5,50
105,16,5,48
105,17,5,40
105,18,5,57
105,19,6,57
105,20,6,54
105,21,6,44
105,22,6,47
105,23,6,46
105,24,6,49
105,25,6,39
105,26,6,45
105,27,6,43
105,28,6,31
105,29,6,27
105,30,6,20
105,31,6,23
105,32,6,23
105,33,6,21
105,34,6,17
105,35,6,20
105,36,6,19
105,37,6,11
105,38,6,12
105,39,6,13
105,40,6,12
105,41,5,7
105,42,5,7
105,43,5,4
105,44,5,9
105,45,5,3
105,48,3,3
105,49,3,1
105,50,3,3
105,51,3,1
105,52,3,4
105,53,3,1
105,54,3,1
105,55,3,1
105,56,3,1
105,57,3,1
105,62,3,1
105,63,3,1
106,-61,2,1
106,-37,2,1
106,-31,2,2
106,-30,2,1
106,-29,2,2
106,-28,2,1
106,-27,2,3
106,-26,2,2
106,-25,2,3
106,-24,2,5
106,-23,2,5
106,-22,2,6
106,-21,2,9
106,-20,2,6
106,-19,2,7
106,-18,2,8
106,-17,2,9
106,-16,2,11
106,-15,2,11
106,-14,2,10
106,-13,2,10
106,-12,2,12
106,-11,2,17
106,-10,2,24
106,-9,2,26
106,-8,2,33
106,-7,2,28
106,-6,2,38
106,-5,2,34
106,-4,2,29
106,-3,4,39
106,-2,4,44
106,-1,4,37
106,0,4,51
106,1,4,59
106,2,4,53
106,3,4,57
106,4,4,46
106,5,4,53
106,6,4,69
106,7,4,74
106,8,4,57
106,9,4,53
106,10,4,60
106,11,4,66
106,12,4,62
106,13,5,55
106,14,5,62
106,15,5,45
106,16,5,63
106,17,5,57
106,18,6,65
106,19,6,57
106,20,6,58
106,21,6,46
106,22,6,44
106,23,6,44
106,24,6,51
106,25,6,47
106,26,6,42
106,27,6,42
106,28,6,32
106,29,6,28
106,30,6,22
106,31,6,37
106,32,6,32
106,33,6,14
106,34,6,18
106,35,6,12
106,36,6,17
106,37,6,15
106,38,6,8
106,39,6,5
106,40,6,8
106,41,6,8
106,42,6,5
106,43,5,4
106,44,5,1
106,45,5,4
106,46,5,4
106,47,5,1
106,48,5,2
106,49,3,1
106,52,3,1
106,54,3,2
106,55,3,1
106,57,3,1
106,62,3,1
107,-41,2,1
107,-32,2,1
107,-31,2,3
107,-29,2,1
107,-28,2,1
107,-27,2,3
107,-26,2,4
107,-25,2,3
107,-24,2,4
107,-23,2,2
107,-22,2,4
107,-21,2,3
107,-20,2,3
107,-19,2,6
107,-18,2,9
107,-17,2,5
107,-16,2,4
107,-15,2,15
107,-14,2,7
107,-13,2,12
107,-12,2,13
107,-11,2,4
107,-10,2,10
107,-9,2,10
107,-8,2,18
107,-7,2,18
107,-6,2,22
107,-5,2,22
107,-4,2,26
107,-3,4,35
107,-2,4,23
107,-1,4,32
107,0,4,29
107,1,4,35
107,2,4,39
107,3,4,36
107,4,4,39
107,5,4,49
107,6,4,64
107,7,4,32
107,8,4,28
107,9,4,34
107,10,4,33
107,11,4,37
107,12,5,42
107,13,5,46
107,14,5,46
107,15,5,50
107,16,5,43
107,17,6,47
107,18,6,53
107,19,6,45
107,20,6,41
107,21,6,30
107,22,6,26
107,23,6,31
107,24,6,32
107,25,6,37
107,26,6,32
107,27,6,22
107,28,6,28
107,29,6,22
107,30,6,27
107,31,6,15
107,32,6,18
107,33,6,19
107,34,6,9
107,35,6,11
107,36,6,9
107,37,6,6
107,38,6,5
107,39,6,5
107,40,6,5
107,41,6,4
107,42,6,4
107,43,6,2
107,45,5,1
107,46,5,2
107,47,5,2
107,48,5,1
107,49,5,1
107,50,3,1
107,51,3,1
107,52,3,1
107,57,3,1
107,61,3,1
108,-34,2,1
108,-33,2,1
108,-31,2,1
108,-28,2,7
108,-27,2,8
108,-26,2,5
108,-25,2,2
108,-24,2,3
108,-23,2,4
108,-22,2,4
108,-21,2,3
108,-20,2,10
108,-19,2,14
108,-18,2,4
108,-17,2,7
108,-16,2,4
108,-15,2,4
108,-14,2,13
108,-13,2,10
108,-12,2,10
108,-11,2,8
108,-10,2,7
108,-9,2,15
108,-8,2,10
108,-7,2,10
108,-6,2,18
108,-5,2,23
108,-4,4,19
108,-3,4,28
108,-2,4,24
108,-1,4,29
108,0,4,28
108,1,4,29
108,2,4,31
108,3,4,31
108,4,4,44
108,5,4,39
108,6,4,43
108,7,4,48
108,8,4,38
108,9,4,48
108,10,4,42
108,11,5,54
108,12,5,33
108,13,5,48
108,14,5,37
108,15,5,40
108,16,6,37
108,17,6,48
108,18,6,49
108,19,6,42
108,20,6,35
108,21,6,38
108,22,6,40
108,23,6,34
108,24,6,26
108,25,6,26
108,26,6,27
108,27,6,21
108,28,6,23
108,29,6,20
108,30,6,19
108,31,6,19
108,32,6,13
108,33,6,11
108,34,6,11
108,35,6,14
108,36,6,1
108,37,6,5
108,38,6,3
108,39,6,6
108,40,6,2
108,41,6,1
108,42,6,2
108,43,6,4
108,44,6,1
108,45,6,3
108,46,5,1
108,48,5,1
108,52,3,1
108,53,3,1
108,56,3,1
108,57,3,1
109,-34,2,1
109,-29,2,2
109,-26,2,2
109,-25,2,4
109,-24,2,5
109,-23,2,3
109,-22,2,3
109,-21,2,7
109,-20,2,5
109,-19,2,5
109,-18,2,6
109,-17,2,4
109,-16,2,5
109,-15,2,5
109,-14,2,5
109,-13,2,5
109,-12,2,3
109,-11,2,9
109,-10,2,5
109,-9,2,4
109,-8,2,4
109,-7,2,13
109,-6,2,11
109,-5,2,7
109,-4,4,8
109,-3,4,10
109,-2,4,14
109,-1,4,17
109,0,4,16
109,1,4,18
109,2,4,16
109,3,4,21
109,4,4,21
109,5,4,28
109,6,4,19
109,7,4,32
109,8,4,35
109,9,4,26
109,10,5,25
109,11,5,27
109,12,5,23
109,13,5,37
109,14,5,19
109,15,6,29
109,16,6,25
109,17,6,33
109,18,6,19
109,19,6,24
109,20,6,12
109,21,6,16
109,22,6,28
109,23,6,24
109,24,6,19
109,25,6,18
109,26,6,17
109,27,6,6
109,28,6,14
109,29,6,14
109,30,6,13
109,31,6,9
109,32,6,11
109,33,6,6
109,34,6,8
109,35,6,10
109,36,6,7
109,37,6,3
109,38,6,1
109,39,6,2
109,40,6,4
109,42,6,1
109,43,6,1
109,44,6,1
109,45,6,3
110,-35,2,1
110,-31,2,2
110,-29,2,1
110,-28,2,1
110,-27,2,2
110,-25,2,1
110,-24,2,2
110,-22,2,2
110,-21,2,4
110,-20,2,3
110,-18,2,1
110,-17,2,5
110,-16,2,2
110,-15,2,1
110,-14,2,1
110,-13,2,4
110,-12,2,6
110,-11,2,4
110,-10,2,6
110,-9,2,12
110,-8,2,8
110,-7,2,6
110,-6,2,9
110,-5,4,5
110,-4,4,9
110,-3,4,10
110,-2,4,14
110,-1,4,8
110,0,4,18
110,1,4,15
110,2,4,17
110,3,4,22
110,4,4,30
110,5,4,20
110,6,4,30
110,7,4,18
110,8,4,24
110,9,5,15
110,10,5,26
110,11,5,29
110,12,5,23
110,13,5,27
110,14,6,20
110,15,6,29
110,16,6,25
110,17,6,25
110,18,6,24
110,19,6,19
110,20,6,19
110,21,6,14
110,22,6,18
110,23,6,19
110,24,6,16
110,25,6,18
110,26,6,16
110,27,6,13
110,28,6,7
110,29,6,12
110,30,6,9
110,31,6,5
110,32,6,9
110,33,6,10
110,34,6,4
110,35,6,4
110,36,6,4
110,37,6,2
110,38,6,2
110,39,6,3
110,40,6,1
110,41,6,2
110,42,6,2
110,43,6,1
110,48,6,1
110,66,3,1
111,-39,2,1
111,-26,2,1
111,-17,2,1
111,-14,2,2
111,-13,2,1
111,-12,2,2
111,-11,2,2
111,-10,2,2
111,-9,2,3
111,-8,2,3
111,-7,2,7
111,-6,2,1
111,-5,4,4
111,-4,4,6
111,-3,4,10
111,-2,4,6
111,-1,4,8
111,0,4,15
111,1,4,7
111,2,4,12
111,3,4,10
111,4,4,21
111,5,4,13
111,6,4,14
111,7,4,11
111,8,5,14
111,9,5,25
111,10,5,15
111,11,5,9
111,12,5,20
111,13,6,16
111,14,6,10
111,15,6,19
111,16,6,14
111,17,6,20
111,18,6,17
111,19,6,19
111,20,6,23
111,21,6,8
111,22,6,8
111,23,6,10
111,24,6,9
111,25,6,8
111,26,6,9
111,27,6,5
111,28,6,3
111,29,6,5
111,30,6,6
111,31,6,2
111,32,6,2
111,33,6,3
111,34,6,6
111,35,6,2
111,36,6,1
111,39,6,3
111,45,6,1
112,-18,2,1
112,-15,2,1
112,-12,2,1
112,-11,2,3
112,-10,2,3
112,-9,2,2
112,-8,2,3
112,-7,2,3
112,-6,2,10
112,-5,4,5
112,-4,4,4
112,-3,4,2
112,-2,4,6
112,-1,4,9
112,0,4,9
112,1,4,6
112,2,4,9
112,3,4,14
112,4,4,4
112,5,4,8
112,6,4,10
112,7,5,14
112,8,5,9
112,9,5,10
112,10,5,12
112,11,5,8
112,12,6,16
112,13,6,4
112,14,6,9
112,15,6,14
112,16,6,13
112,17,6,10
112,18,6,12
112,19,6,8
112,20,6,10
112,21,6,8
112,22,6,14
112,23,6,8
112,24,6,9
112,25,6,5
112,26,6,6
112,27,6,6
112,28,6,7
112,29,6,4
112,30,6,5
112,31,6,3
112,32,6,6
112,33,6,3
112,34,6,2
112,35,6,1
112,36,6,3
112,37,6,1
112,44,6,1
113,-30,2,1
113,-12,2,1
113,-10,2,4
113,-8,2,3
113,-6,4,2
113,-5,4,3
113,-4,4,1
113,-3,4,1
113,-2,4,2
113,-1,4,1
113,0,4,2
113,1,4,5
113,2,4,1
113,3,4,7
113,4,4,5
113,5,4,3
113,6,5,6
113,7,5,6
113,8,5,5
113,9,5,6
113,10,5,6
113,11,6,10
113,12,6,2
113,13,6,2
113,14,6,12
113,15,6,8
113,16,6,8
113,17,6,6
113,18,6,9
113,19,6,4
113,20,6,5
113,21,6,5
113,22,6,1
113,23,6,1
113,24,6,3
113,25,6,4
113,26,6,2
113,27,6,2
113,28,6,1
113,29,6,2
113,30,6,1
113,31,6,1
113,33,6,2
113,34,6,2
113,37,6,1
113,47,6,1
113,73,3,1
114,-14,2,1
114,-13,2,1
114,-10,2,1
114,-8,2,1
114,-5,4,1
114,-3,4,3
114,-2,4,1
114,-1,4,2
114,0,4,1
114,1,4,3
114,3,4,4
114,4,4,1
114,5,5,3
114,6,5,4
114,7,5,7
114,8,5,8
114,9,5,3
114,10,6,6
114,11,6,4
114,12,6,2
114,13,6,1
114,14,6,4
114,15,6,4
114,16,6,3
114,17,6,3
114,18,6,2
114,19,6,3
114,20,6,3
114,21,6,1
114,22,6,5
114,23,6,3
114,24,6,3
114,25,6,2
114,26,6,2
114,27,6,5
114,29,6,3
114,30,6,1
114,31,6,2
114,33,6,2
114,35,6,1
115,-25,2,1
115,-9,2,2
115,-7,4,1
115,-3,4,2
115,-1,4,3
115,0,4,1
115,1,4,1
115,2,4,1
115,4,5,1
115,5,5,2
115,6,5,2
115,7,5,1
115,8,5,2
115,9,6,3
115,10,6,4
115,11,6,2
115,12,6,2
115,13,6,1
115,14,6,2
115,15,6,2
115,16,6,4
115,17,6,2
115,18,6,2
115,19,6,2
115,21,6,2
115,22,6,1
115,23,6,1
115,24,6,1
115,25,6,2
115,26,6,2
115,27,6,1
115,28,6,2
115,31,6,1
115,32,6,1
116,-9,2,2
116,-1,4,1
116,2,4,2
116,4,5,1
116,5,5,1
116,6,5,2
116,7,6,2
116,8,6,2
116,10,6,1
116,11,6,1
116,12,6,4
116,13,6,2
116,14,6,1
116,15,6,2
116,16,6,3
116,17,6,3
116,18,6,1
116,20,6,1
116,21,6,2
116,22,6,1
116,27,6,1
116,28,6,1
116,30,6,1
116,31,6,1
116,37,6,1
117,-5,4,1
117,0,4,1
117,7,6,1
117,8,6,3
117,9,6,1
117,11,6,2
117,14,6,1
117,16,6,1
117,19,6,1
117,22,6,1
117,25,6,1
118,-7,4,1
118,3,5,1
118,7,6,1
118,9,6,1
118,12,6,1
118,20,6,1
118,28,6,1
119,11,6,1
119,29,6,1
120,13,6,1
